book,chapter,verse,verse_id,canonical_reference,full_text,text_clean,word_count,sources,source_count,primary_source,source_sequence,text_J,text_E,text_P,text_R,text_UNKNOWN,source_percentages,source_confidence,narrative_context,theological_themes,literary_features,cross_references,redaction_indicators,source_boundaries,translation_notes,scholarly_notes,metadata
Exodus,9,20,Exodus_9_20,Exodus 9:20,He that feared the word of the LORD among the servants of Pharaoh made his servants and his cattle flee into the houses:,He that feared the word of the LORD among the servants of Pharaoh made his servants and his cattle flee into the houses:,23,J,1,J,J,He that feared the word of the LORD among the servants of Pharaoh made his servants and his cattle flee into the houses:,,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,9,21,Exodus_9_21,Exodus 9:21,And he that regarded not the word of the LORD left his servants and his cattle in the field.,And he that regarded not the word of the LORD left his servants and his cattle in the field.,19,J,1,J,J,And he that regarded not the word of the LORD left his servants and his cattle in the field.,,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,9,22,Exodus_9_22,Exodus 9:22,"And the LORD said unto Moses, Stretch forth thine hand toward heaven, that there may be hail in all the land of Egypt, upon man, and upon beast, and upon every herb of the field, throughout the land of Egypt.","And the LORD said unto Moses, Stretch forth thine hand toward heaven, that there may be hail in all the land of Egypt, upon man, and upon beast, and upon every herb of the field, throughout the land of Egypt.",40,P,1,P,P,,,"And the LORD said unto Moses, Stretch forth thine hand toward heaven, that there may be hail in all the land of Egypt, upon man, and upon beast, and upon every herb of the field, throughout the land of Egypt.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,9,23,Exodus_9_23,Exodus 9:23,"And Moses stretched forth his rod toward heaven: and the LORD sent thunder and hail, and the fire ran along upon the ground; and the LORD rained hail upon the land of Egypt.","And Moses stretched forth his rod toward heaven: and the LORD sent thunder and hail, and the fire ran along upon the ground; and the LORD rained hail upon the land of Egypt.",33,P;J,2,P,P->J,and the LORD rained hail upon the land of Egypt.,,"And Moses stretched forth his rod toward heaven: and the LORD sent thunder and hail, and the fire ran along upon the ground;",,,J:27.7;E:0.0;P:71.7;R:0.0;UNKNOWN:0.0,medium,,,,,multi_source,boundary_1,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800"", ""#000088""], ""segments"": 2, ""has_redaction"": false, ""is_multi_source"": true, ""source_complexity"": ""medium""}"
Exodus,9,24,Exodus_9_24,Exodus 9:24,"So there was hail, and fire mingled with the hail, very grievous, such as there was none like it in all the land of Egypt since it became a nation.","So there was hail, and fire mingled with the hail, very grievous, such as there was none like it in all the land of Egypt since it became a nation.",30,P;J,2,P,P->J,such as there was none like it in all the land of Egypt since it became a nation.,,"So there was hail, and fire mingled with the hail, very grievous,",,,J:55.1;E:0.0;P:44.2;R:0.0;UNKNOWN:0.0,medium,,,,,multi_source,boundary_1,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800"", ""#000088""], ""segments"": 2, ""has_redaction"": false, ""is_multi_source"": true, ""source_complexity"": ""medium""}"
Exodus,9,25,Exodus_9_25,Exodus 9:25,"And the hail smote throughout all the land of Egypt all that was in the field, both man and beast; and the hail smote every herb of the field, and brake every tree of the field.","And the hail smote throughout all the land of Egypt all that was in the field, both man and beast; and the hail smote every herb of the field, and brake every tree of the field.",36,P,1,P,P,,,"And the hail smote throughout all the land of Egypt all that was in the field, both man and beast; and the hail smote every herb of the field, and brake every tree of the field.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,9,26,Exodus_9_26,Exodus 9:26,"Only in the land of Goshen, where the children of Israel were, was there no hail.","Only in the land of Goshen, where the children of Israel were, was there no hail.",16,J,1,J,J,"Only in the land of Goshen, where the children of Israel were, was there no hail.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,9,27,Exodus_9_27,Exodus 9:27,"And Pharaoh sent, and called for Moses and Aaron, and said unto them, I have sinned this time: the LORD is righteous, and I and my people are wicked.","And Pharaoh sent, and called for Moses and Aaron, and said unto them, I have sinned this time: the LORD is righteous, and I and my people are wicked.",29,J,1,J,J,"And Pharaoh sent, and called for Moses and Aaron, and said unto them, I have sinned this time: the LORD is righteous, and I and my people are wicked.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,9,28,Exodus_9_28,Exodus 9:28,"Intreat the LORD (for it is enough) that there be no more mighty thunderings and hail; and I will let you go, and ye shall stay no longer.","Intreat the LORD (for it is enough) that there be no more mighty thunderings and hail; and I will let you go, and ye shall stay no longer.",28,J,1,J,J,"Intreat the LORD (for it is enough) that there be no more mighty thunderings and hail; and I will let you go, and ye shall stay no longer.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,9,29,Exodus_9_29,Exodus 9:29,"And Moses said unto him, As soon as I am gone out of the city, I will spread abroad my hands unto the LORD; and the thunder shall cease, neither shall there be any more hail; that thou mayest know how that the earth is the LORD's.","And Moses said unto him, As soon as I am gone out of the city, I will spread abroad my hands unto the LORD; and the thunder shall cease, neither shall there be any more hail; that thou mayest know how that the earth is the LORD's.",47,J,1,J,J,"And Moses said unto him, As soon as I am gone out of the city, I will spread abroad my hands unto the LORD; and the thunder shall cease, neither shall there be any more hail; that thou mayest know how that the earth is the LORD's.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,9,30,Exodus_9_30,Exodus 9:30,"But as for thee and thy servants, I know that ye will not yet fear the LORD God.","But as for thee and thy servants, I know that ye will not yet fear the LORD God.",18,J,1,J,J,"But as for thee and thy servants, I know that ye will not yet fear the LORD God.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,9,31,Exodus_9_31,Exodus 9:31,"And the flax and the barley was smitten: for the barley was in the ear, and the flax was bolled.","And the flax and the barley was smitten: for the barley was in the ear, and the flax was bolled.",20,P,1,P,P,,,"And the flax and the barley was smitten: for the barley was in the ear, and the flax was bolled.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,9,32,Exodus_9_32,Exodus 9:32,But the wheat and the rie were not smitten: for they were not grown up.,But the wheat and the rie were not smitten: for they were not grown up.,15,P,1,P,P,,,But the wheat and the rie were not smitten: for they were not grown up.,,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,9,33,Exodus_9_33,Exodus 9:33,"And Moses went out of the city from Pharaoh, and spread abroad his hands unto the LORD: and the thunders and hail ceased, and the rain was not poured upon the earth.","And Moses went out of the city from Pharaoh, and spread abroad his hands unto the LORD: and the thunders and hail ceased, and the rain was not poured upon the earth.",32,J,1,J,J,"And Moses went out of the city from Pharaoh, and spread abroad his hands unto the LORD: and the thunders and hail ceased, and the rain was not poured upon the earth.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,9,34,Exodus_9_34,Exodus 9:34,"And when Pharaoh saw that the rain and the hail and the  thunders were ceased, he sinned yet more, and hardened his heart, he and his servants.","And when Pharaoh saw that the rain and the hail and the thunders were ceased, he sinned yet more, and hardened his heart, he and his servants.",27,J,1,J,J,"And when Pharaoh saw that the rain and the hail and the  thunders were ceased, he sinned yet more, and hardened his heart, he and his servants.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,9,35,Exodus_9_35,Exodus 9:35,"And the heart of Pharaoh was hardened, neither would he let the children of Israel go; as the LORD had spoken by Moses.","And the heart of Pharaoh was hardened, neither would he let the children of Israel go; as the LORD had spoken by Moses.",23,P,1,P,P,,,"And the heart of Pharaoh was hardened, neither would he let the children of Israel go; as the LORD had spoken by Moses.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,1,Exodus_10_1,Exodus 10:1,"And the LORD said unto Moses, Go in unto Pharaoh: for I have hardened his heart, and the heart of his servants, that I might shew these my signs before him:","And the LORD said unto Moses, Go in unto Pharaoh: for I have hardened his heart, and the heart of his servants, that I might shew these my signs before him:",31,J;R,2,J,J->R,"And the LORD said unto Moses, Go in unto Pharaoh:",,,"for I have hardened his heart, and the heart of his servants, that I might shew these my signs before him:",,J:31.4;E:0.0;P:0.0;R:67.9;UNKNOWN:0.0,medium,,,,,multi_source;redactor_present,boundary_1,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088"", ""#880000""], ""segments"": 2, ""has_redaction"": true, ""is_multi_source"": true, ""source_complexity"": ""medium""}"
Exodus,10,2,Exodus_10_2,Exodus 10:2,"And that thou mayest tell in the ears of thy son, and of thy son's son, what things I have wrought in Egypt, and my signs which I have done among them; that ye may know how that I am the LORD.","And that thou mayest tell in the ears of thy son, and of thy son's son, what things I have wrought in Egypt, and my signs which I have done among them; that ye may know how that I am the LORD.",42,R,1,R,R,,,,"And that thou mayest tell in the ears of thy son, and of thy son's son, what things I have wrought in Egypt, and my signs which I have done among them; that ye may know how that I am the LORD.",,J:0.0;E:0.0;P:0.0;R:100.0;UNKNOWN:0.0,high,,,,,redactor_present,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#880000""], ""segments"": 1, ""has_redaction"": true, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,3,Exodus_10_3,Exodus 10:3,"And Moses and Aaron came in unto Pharaoh, and said unto him, Thus saith the LORD God of the Hebrews, How long wilt thou refuse to humble thyself before me? let my people go, that they may serve me.","And Moses and Aaron came in unto Pharaoh, and said unto him, Thus saith the LORD God of the Hebrews, How long wilt thou refuse to humble thyself before me? let my people go, that they may serve me.",39,J,1,J,J,"And Moses and Aaron came in unto Pharaoh, and said unto him, Thus saith the LORD God of the Hebrews, How long wilt thou refuse to humble thyself before me? let my people go, that they may serve me.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,4,Exodus_10_4,Exodus 10:4,"Else, if thou refuse to let my people go, behold, to morrow will I bring the locusts into thy coast:","Else, if thou refuse to let my people go, behold, to morrow will I bring the locusts into thy coast:",20,J,1,J,J,"Else, if thou refuse to let my people go, behold, to morrow will I bring the locusts into thy coast:",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,5,Exodus_10_5,Exodus 10:5,"And they shall cover the face of the earth, that one cannot be able to see the earth: and they shall eat the residue of that which is escaped, which remaineth unto you from the hail, and shall eat every tree which groweth for you out of the field:","And they shall cover the face of the earth, that one cannot be able to see the earth: and they shall eat the residue of that which is escaped, which remaineth unto you from the hail, and shall eat every tree which groweth for you out of the field:",49,J,1,J,J,"And they shall cover the face of the earth, that one cannot be able to see the earth: and they shall eat the residue of that which is escaped, which remaineth unto you from the hail, and shall eat every tree which groweth for you out of the field:",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,6,Exodus_10_6,Exodus 10:6,"And they shall fill thy houses, and the houses of all thy servants, and the houses of all the Egyptians; which neither thy fathers, nor thy fathers' fathers have seen, since the day that they were upon the earth unto this day. And he turned himself, and went out from Pharaoh.","And they shall fill thy houses, and the houses of all thy servants, and the houses of all the Egyptians; which neither thy fathers, nor thy fathers' fathers have seen, since the day that they were upon the earth unto this day. And he turned himself, and went out from Pharaoh.",51,J,1,J,J,"And they shall fill thy houses, and the houses of all thy servants, and the houses of all the Egyptians; which neither thy fathers, nor thy fathers' fathers have seen, since the day that they were upon the earth unto this day. And he turned himself, and went out from Pharaoh.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,7,Exodus_10_7,Exodus 10:7,"And Pharaoh's servants said unto him, How long shall this man be a snare unto us? let the men go, that they may serve the LORD their God: knowest thou not yet that Egypt is destroyed?","And Pharaoh's servants said unto him, How long shall this man be a snare unto us? let the men go, that they may serve the LORD their God: knowest thou not yet that Egypt is destroyed?",36,J,1,J,J,"And Pharaoh's servants said unto him, How long shall this man be a snare unto us? let the men go, that they may serve the LORD their God: knowest thou not yet that Egypt is destroyed?",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,8,Exodus_10_8,Exodus 10:8,"And Moses and Aaron were brought again unto Pharaoh: and he said unto them, Go, serve the LORD your God: but who are they that shall go?","And Moses and Aaron were brought again unto Pharaoh: and he said unto them, Go, serve the LORD your God: but who are they that shall go?",27,J,1,J,J,"And Moses and Aaron were brought again unto Pharaoh: and he said unto them, Go, serve the LORD your God: but who are they that shall go?",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,9,Exodus_10_9,Exodus 10:9,"And Moses said, We will go with our young and with our old, with our sons and with our daughters, with our flocks and with our herds will we go; for we must hold a feast unto the LORD.","And Moses said, We will go with our young and with our old, with our sons and with our daughters, with our flocks and with our herds will we go; for we must hold a feast unto the LORD.",39,J,1,J,J,"And Moses said, We will go with our young and with our old, with our sons and with our daughters, with our flocks and with our herds will we go; for we must hold a feast unto the LORD.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,10,Exodus_10_10,Exodus 10:10,"And he said unto them, Let the LORD be so with you, as I will let you go, and your little ones: look to it; for evil is before you.","And he said unto them, Let the LORD be so with you, as I will let you go, and your little ones: look to it; for evil is before you.",30,J,1,J,J,"And he said unto them, Let the LORD be so with you, as I will let you go, and your little ones: look to it; for evil is before you.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,11,Exodus_10_11,Exodus 10:11,"Not so: go now ye that are men, and serve the LORD; for that ye did desire. And they were driven out from Pharaoh's presence.","Not so: go now ye that are men, and serve the LORD; for that ye did desire. And they were driven out from Pharaoh's presence.",25,J,1,J,J,"Not so: go now ye that are men, and serve the LORD; for that ye did desire. And they were driven out from Pharaoh's presence.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,12,Exodus_10_12,Exodus 10:12,"And the LORD said unto Moses, Stretch out thine hand over the land of Egypt for the locusts, that they may come up upon the land of Egypt, and eat every herb of the land, even all that the hail hath left.","And the LORD said unto Moses, Stretch out thine hand over the land of Egypt for the locusts, that they may come up upon the land of Egypt, and eat every herb of the land, even all that the hail hath left.",42,P,1,P,P,,,"And the LORD said unto Moses, Stretch out thine hand over the land of Egypt for the locusts, that they may come up upon the land of Egypt, and eat every herb of the land, even all that the hail hath left.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,13,Exodus_10_13,Exodus 10:13,"And Moses stretched forth his rod over the land of Egypt, and the LORD brought an east wind upon the land all that day, and all that night; and when it was morning, the east wind brought the locusts.","And Moses stretched forth his rod over the land of Egypt, and the LORD brought an east wind upon the land all that day, and all that night; and when it was morning, the east wind brought the locusts.",39,P;J,2,P,P->J,"and the LORD brought an east wind upon the land all that day, and all that night; and when it was morning, the east wind brought the locusts.",,"And Moses stretched forth his rod over the land of Egypt,",,,J:70.9;E:0.0;P:28.6;R:0.0;UNKNOWN:0.0,medium,,,,,multi_source,boundary_1,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800"", ""#000088""], ""segments"": 2, ""has_redaction"": false, ""is_multi_source"": true, ""source_complexity"": ""medium""}"
Exodus,10,14,Exodus_10_14,Exodus 10:14,"And the locust went up over all the land of Egypt, and rested in all the coasts of Egypt: very grievous were they; before them there were no such locusts as they, neither after them shall be such.","And the locust went up over all the land of Egypt, and rested in all the coasts of Egypt: very grievous were they; before them there were no such locusts as they, neither after them shall be such.",38,P;J,2,P,P->J,"very grievous were they; before them there were no such locusts as they, neither after them shall be such.",,"And the locust went up over all the land of Egypt, and rested in all the coasts of Egypt:",,,J:54.1;E:0.0;P:45.4;R:0.0;UNKNOWN:0.0,medium,,,,,multi_source,boundary_1,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800"", ""#000088""], ""segments"": 2, ""has_redaction"": false, ""is_multi_source"": true, ""source_complexity"": ""medium""}"
Exodus,10,15,Exodus_10_15,Exodus 10:15,"For they covered the face of the whole earth, so that the land was darkened; and they did eat every herb of the land, and all the fruit of the trees which the hail had left: and there remained not any green thing in the trees, or in the herbs of the field, through all the land of Egypt.","For they covered the face of the whole earth, so that the land was darkened; and they did eat every herb of the land, and all the fruit of the trees which the hail had left: and there remained not any green thing in the trees, or in the herbs of the field, through all the land of Egypt.",59,J;P,2,J,J->P,"For they covered the face of the whole earth, so that the land was darkened;",,"and they did eat every herb of the land, and all the fruit of the trees which the hail had left: and there remained not any green thing in the trees, or in the herbs of the field, through all the land of Egypt.",,,J:26.5;E:0.0;P:73.2;R:0.0;UNKNOWN:0.0,medium,,,,,multi_source,boundary_1,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088"", ""#888800""], ""segments"": 2, ""has_redaction"": false, ""is_multi_source"": true, ""source_complexity"": ""medium""}"
Exodus,10,16,Exodus_10_16,Exodus 10:16,"Then Pharaoh called for Moses and Aaron in haste; and he said, I have sinned against the LORD your God, and against you.","Then Pharaoh called for Moses and Aaron in haste; and he said, I have sinned against the LORD your God, and against you.",23,J,1,J,J,"Then Pharaoh called for Moses and Aaron in haste; and he said, I have sinned against the LORD your God, and against you.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,17,Exodus_10_17,Exodus 10:17,"Now therefore forgive, I pray thee, my sin only this once, and intreat the LORD your God, that he may take away from me this death only.","Now therefore forgive, I pray thee, my sin only this once, and intreat the LORD your God, that he may take away from me this death only.",27,J,1,J,J,"Now therefore forgive, I pray thee, my sin only this once, and intreat the LORD your God, that he may take away from me this death only.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,18,Exodus_10_18,Exodus 10:18,"And he went out from Pharaoh, and intreated the LORD.","And he went out from Pharaoh, and intreated the LORD.",10,J,1,J,J,"And he went out from Pharaoh, and intreated the LORD.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,19,Exodus_10_19,Exodus 10:19,"And the LORD turned a mighty strong west wind, which took away the locusts, and cast them into the Red sea; there remained not one locust in all the coasts of Egypt.","And the LORD turned a mighty strong west wind, which took away the locusts, and cast them into the Red sea; there remained not one locust in all the coasts of Egypt.",32,J,1,J,J,"And the LORD turned a mighty strong west wind, which took away the locusts, and cast them into the Red sea; there remained not one locust in all the coasts of Egypt.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,20,Exodus_10_20,Exodus 10:20,"But the LORD hardened Pharaoh's heart, so that he would not let the children of Israel go.","But the LORD hardened Pharaoh's heart, so that he would not let the children of Israel go.",17,P,1,P,P,,,"But the LORD hardened Pharaoh's heart, so that he would not let the children of Israel go.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,21,Exodus_10_21,Exodus 10:21,"And the LORD said unto Moses, Stretch out thine hand toward heaven, that there may be darkness over the land of Egypt, even darkness which may be felt.","And the LORD said unto Moses, Stretch out thine hand toward heaven, that there may be darkness over the land of Egypt, even darkness which may be felt.",28,P,1,P,P,,,"And the LORD said unto Moses, Stretch out thine hand toward heaven, that there may be darkness over the land of Egypt, even darkness which may be felt.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,22,Exodus_10_22,Exodus 10:22,And Moses stretched forth his hand toward heaven; and there was a thick darkness in all the land of Egypt three days:,And Moses stretched forth his hand toward heaven; and there was a thick darkness in all the land of Egypt three days:,22,P,1,P,P,,,And Moses stretched forth his hand toward heaven; and there was a thick darkness in all the land of Egypt three days:,,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,23,Exodus_10_23,Exodus 10:23,"They saw not one another, neither rose any from his place for three days: but all the children of Israel had light in their dwellings.","They saw not one another, neither rose any from his place for three days: but all the children of Israel had light in their dwellings.",25,P,1,P,P,,,"They saw not one another, neither rose any from his place for three days: but all the children of Israel had light in their dwellings.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,24,Exodus_10_24,Exodus 10:24,"And Pharaoh called unto Moses, and said, Go ye, serve the LORD; only let your flocks and your herds be stayed: let your little ones also go with you.","And Pharaoh called unto Moses, and said, Go ye, serve the LORD; only let your flocks and your herds be stayed: let your little ones also go with you.",29,J,1,J,J,"And Pharaoh called unto Moses, and said, Go ye, serve the LORD; only let your flocks and your herds be stayed: let your little ones also go with you.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Exodus,10,25,Exodus_10_25,Exodus 10:25,"And Moses said, Thou must give us also sacrifices and burnt offerings, that we may sacrifice unto the LORD our God.","And Moses said, Thou must give us also sacrifices and burnt offerings, that we may sacrifice unto the LORD our God.",21,J,1,J,J,"And Moses said, Thou must give us also sacrifices and burnt offerings, that we may sacrifice unto the LORD our God.",,,,,J:100.0;E:0.0;P:0.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#000088""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
